"Q:0","Q:1","Q:2","Q:3","Q:4","Q:5","Q:6","Q:7","coordinates:0","coordinates:1","coordinates:2"
0,1.0842e-19,-1.8974e-19,0.019378,-0.010974,-0.016279,7.0037e-06,1e+05,20,40,2.6763
0,4.3368e-19,0,-0.0034407,-0.020739,0.0057251,7.2804e-06,1e+05,20.001,38.4,3.2
-4.3368e-19,0,4.3368e-19,-0.00011778,-0.0071303,0.0065227,7.041e-06,1e+05,20.001,38.676,3.2
0,5.421e-20,0,0.0075026,-0.00061034,0.00093065,6.9476e-06,1e+05,20.001,39.2,3.2
-2.1684e-19,1.0842e-19,-2.1684e-19,0.014932,-0.011126,-0.0088972,7.2589e-06,1e+05,20,39.724,3.2
-2.1684e-19,-6.5052e-19,-1.6263e-19,0.019066,-0.016292,-0.013613,7.0003e-06,1e+05,20,40,3.2
8.6736e-19,4.3368e-19,0,0.0012499,-0.015689,0.0065748,8.9687e-06,1e+05,20.001,38.4,3.7237
0,0,0,0.0065574,-0.0072028,0.0069817,8.8236e-06,1e+05,20.001,38.676,3.7237
0,1.0842e-19,-1.0842e-19,0.014685,-0.0037309,-6.2611e-05,7.98e-06,1e+05,20.001,39.2,3.7237
-4.3368e-19,2.1684e-19,2.1684e-19,0.016828,-0.012312,-0.0081364,6.8504e-06,1e+05,20,39.724,3.7237
0,0,-2.7105e-19,0.015613,-0.015753,-0.009792,6.2431e-06,1e+05,20,40,3.7237
0,-1.0842e-19,0,0.0047875,-0.013132,0.0058252,1.0563e-05,1e+05,20.001,38.4,4
0,-1.6263e-19,0,0.010688,-0.0072095,0.0066422,1.0649e-05,1e+05,20.001,38.676,4
0,1.0842e-19,0,0.018017,-0.0050695,0.00021245,9.2895e-06,1e+05,20.001,39.2,4
0,0,-2.1684e-19,0.016883,-0.011772,-0.0067242,6.9193e-06,1e+05,20,39.724,4
0,-2.1684e-19,-1.0842e-19,0.013182,-0.013695,-0.0073005,6.0347e-06,1e+05,20,40,4
0,0,-1.0842e-19,0.0059294,-0.051815,-0.0058704,1.5485e-05,1e+05,20.003,36.8,2.4
0,6.5052e-19,-2.1684e-19,0.0055425,-0.055845,-0.0082495,1.359e-05,1e+05,20.003,37.076,2.4
1.7347e-18,-6.5052e-19,2.1684e-19,0.0025157,-0.059626,-0.0084736,1.0221e-05,1e+05,20.002,37.6,2.4
0,2.1684e-19,0,-0.00073335,-0.043753,-0.003434,8.1499e-06,1e+05,20.002,38.124,2.4
-4.3368e-19,-6.5052e-19,-4.3368e-19,-0.0013495,-0.028146,0.00037969,7.7348e-06,1e+05,20.001,38.4,2.4
0,1.5179e-18,-2.1684e-19,0.0058899,-0.053146,-0.008061,1.4885e-05,1e+05,20.003,36.8,2.6763
1.7347e-18,0,5.421e-20,0.0051842,-0.055648,-0.010297,1.3221e-05,1e+05,20.003,37.076,2.6763
-1.7347e-18,-6.5052e-19,0,0.00089649,-0.057346,-0.008108,9.9432e-06,1e+05,20.002,37.6,2.6763
0,2.1684e-19,0,-0.0028522,-0.040195,-0.0010629,7.6242e-06,1e+05,20.002,38.124,2.6763
0,2.1684e-19,0,-0.0030996,-0.024535,0.0027056,7.0974e-06,1e+05,20.001,38.4,2.6763
0,-1.5179e-18,-2.1684e-19,0.0029045,-0.054623,-0.010721,1.4761e-05,1e+05,20.003,36.8,3.2
0,0,1.0842e-19,0.0017721,-0.051648,-0.012623,1.3471e-05,1e+05,20.002,37.076,3.2
8.6736e-19,-8.6736e-19,2.1684e-19,-0.0029472,-0.047666,-0.0068458,1.0599e-05,1e+05,20.002,37.6,3.2
0,6.5052e-19,4.3368e-19,-0.0048717,-0.031815,0.0025961,8.1424e-06,1e+05,20.001,38.124,3.2
0,0,0,-0.0032609,-0.01915,0.005849,7.4113e-06,1e+05,20.001,38.4,3.2
0,8.6736e-19,2.1684e-19,-0.0029742,-0.055763,-0.0098063,1.3065e-05,1e+05,20.003,36.8,3.7237
0,8.6736e-19,1.0842e-19,-0.0037514,-0.045828,-0.011766,1.2049e-05,1e+05,20.002,37.076,3.7237
0,1.0842e-18,2.1684e-19,-0.0057563,-0.035117,-0.0055758,1.0395e-05,1e+05,20.002,37.6,3.7237
0,2.1684e-19,0,-0.0028104,-0.022718,0.0040198,9.3616e-06,1e+05,20.001,38.124,3.7237
8.6736e-19,2.1684e-19,4.3368e-19,0.0014163,-0.014766,0.0068583,9.075e-06,1e+05,20.001,38.4,3.7237
0,6.5052e-19,2.1684e-19,-0.0063096,-0.055832,-0.0073198,1.2806e-05,1e+05,20.003,36.8,4
0,0,-3.2526e-19,-0.0064321,-0.042833,-0.0095338,1.1644e-05,1e+05,20.002,37.076,4
-8.6736e-19,0,0,-0.0060941,-0.028986,-0.0049636,1.0462e-05,1e+05,20.002,37.6,4
-8.6736e-19,0,0,-0.00037576,-0.018225,0.0034763,1.0489e-05,1e+05,20.001,38.124,4
0,-4.3368e-19,0,0.0049618,-0.012561,0.006211,1.0672e-05,1e+05,20.001,38.4,4
0,0,1.301e-18,0.0041655,-0.055147,0.045804,2.3736e-05,1e+05,20.004,35.2,2.4
-8.6736e-19,6.5052e-19,4.3368e-19,0.0031467,-0.05541,0.03387,2.2261e-05,1e+05,20.004,35.476,2.4
0,0,0,0.0035064,-0.051214,0.012914,1.9737e-05,1e+05,20.003,36,2.4
0,-8.6736e-19,0,0.0054372,-0.049488,-0.0013772,1.7104e-05,1e+05,20.003,36.524,2.4
0,-1.5179e-18,-1.0842e-19,0.0058358,-0.051857,-0.0058112,1.5446e-05,1e+05,20.003,36.8,2.4
1.7347e-18,8.6736e-19,0,0.0031365,-0.06693,0.047785,2.1678e-05,1e+05,20.004,35.2,2.6763
1.7347e-18,-6.5052e-19,8.6736e-19,0.0019852,-0.067511,0.035608,2.0403e-05,1e+05,20.004,35.476,2.6763
1.7347e-18,0,-8.6736e-19,0.0028915,-0.059782,0.012829,1.8303e-05,1e+05,20.003,36,2.6763
0,8.6736e-19,0,0.0054546,-0.053015,-0.0033642,1.622e-05,1e+05,20.003,36.524,2.6763
-1.7347e-18,6.5052e-19,1.0842e-19,0.0058653,-0.053255,-0.0081626,1.484e-05,1e+05,20.003,36.8,2.6763
0,-3.0358e-18,1.5179e-18,0.00055476,-0.089197,0.049505,2.1472e-05,1e+05,20.004,35.2,3.2
1.7347e-18,-3.0358e-18,6.5052e-19,-0.0010958,-0.091302,0.037351,1.9825e-05,1e+05,20.004,35.476,3.2
-1.7347e-18,-1.5179e-18,0,-2.8116e-05,-0.078277,0.012743,1.7534e-05,1e+05,20.003,36,3.2
-1.7347e-18,-1.5179e-18,0,0.0027557,-0.06051,-0.0058282,1.5791e-05,1e+05,20.003,36.524,3.2
-1.7347e-18,8.6736e-19,0,0.0029437,-0.054603,-0.011047,1.4736e-05,1e+05,20.003,36.8,3.2
0,-1.5179e-18,-8.6736e-19,-0.0014907,-0.10913,0.047882,2.1041e-05,1e+05,20.004,35.2,3.7237
0,-1.5179e-18,0,-0.0040504,-0.11276,0.03654,1.9049e-05,1e+05,20.004,35.476,3.7237
-1.7347e-18,0,-2.1684e-19,-0.0046403,-0.096413,0.013246,1.616e-05,1e+05,20.003,36,3.7237
1.7347e-18,0,-4.3368e-19,-0.0029875,-0.068343,-0.0049733,1.4054e-05,1e+05,20.003,36.524,3.7237
-1.7347e-18,0,2.1684e-19,-0.0029767,-0.055409,-0.010177,1.3035e-05,1e+05,20.003,36.8,3.7237
0,-3.0358e-18,1.5179e-18,-0.0024194,-0.11676,0.045729,2.2493e-05,1e+05,20.004,35.2,4
-1.7347e-18,0,0,-0.0055734,-0.12092,0.035078,2.0311e-05,1e+05,20.003,35.476,4
0,1.5179e-18,4.3368e-19,-0.0075109,-0.10341,0.013836,1.6826e-05,1e+05,20.003,36,4
1.7347e-18,0,0,-0.0065439,-0.071263,-0.0027217,1.4056e-05,1e+05,20.003,36.524,4
0,8.6736e-19,2.1684e-19,-0.0063482,-0.055339,-0.0076309,1.2747e-05,1e+05,20.003,36.8,4
-1.7347e-18,0,8.6736e-19,0.012963,0.11588,0.047224,0.00058631,1e+05,20.008,30.4,2.4
0,-1.301e-18,6.5052e-19,0.013321,0.083544,0.042847,0.00042029,1e+05,20.008,30.676,2.4
-4.3368e-19,-4.3368e-19,0,0.013858,0.027626,0.044056,0.00024333,1e+05,20.007,31.2,2.4
0,0,-7.5894e-19,0.014504,-0.020057,0.052152,0.00015215,1e+05,20.007,31.724,2.4
0,0,7.5894e-19,0.014721,-0.040894,0.058023,0.00010711,1e+05,20.007,32,2.4
0,-1.301e-18,0,0.014636,0.1008,0.029129,0.00022209,1e+05,20.008,30.4,2.6763
1.7347e-18,-2.1684e-18,-2.1684e-19,0.015463,0.075969,0.027875,0.00016885,1e+05,20.008,30.676,2.6763
-8.6736e-19,-4.3368e-19,-1.1384e-18,0.016308,0.031231,0.033311,0.00010572,1e+05,20.007,31.2,2.6763
-2.1684e-19,0,7.5894e-19,0.016266,-0.011014,0.044464,6.8118e-05,1e+05,20.007,31.724,2.6763
0,4.3368e-19,7.5894e-19,0.015821,-0.031683,0.051148,5.0876e-05,1e+05,20.007,32,2.6763
0,-2.8189e-18,0,0.019329,0.10899,0.013141,0.00020969,1e+05,20.008,30.4,3.2
1.7347e-18,1.5179e-18,0,0.020916,0.092411,0.010133,0.00016369,1e+05,20.008,30.676,3.2
-1.7347e-18,6.5052e-19,-2.1684e-19,0.022015,0.059748,0.014346,0.00010449,1e+05,20.007,31.2,3.2
0,0,-7.5894e-19,0.020335,0.02278,0.0285,6.9856e-05,1e+05,20.007,31.724,3.2
4.3368e-19,1.0842e-19,-7.3184e-19,0.018429,0.0017899,0.037754,6.0731e-05,1e+05,20.007,32,3.2
0,0,0,0.022061,0.099949,0.0025279,0.00020944,1e+05,20.008,30.4,3.7237
1.7347e-18,-1.5179e-18,0,0.024303,0.09308,-0.002637,0.00016603,1e+05,20.007,30.676,3.7237
-1.7347e-18,1.5179e-18,0,0.025511,0.077785,-0.0013329,0.00010851,1e+05,20.007,31.2,3.7237
0,1.5179e-18,-2.1684e-19,0.022664,0.051984,0.012301,6.3739e-05,1e+05,20.007,31.724,3.7237
0,3.7947e-19,3.2526e-19,0.019938,0.033033,0.022909,6.8183e-05,1e+05,20.006,32,3.7237
0,0,0,0.021032,0.096388,0.0061378,0.00064548,1e+05,20.007,30.4,4
0,0,-8.6736e-19,0.023601,0.095148,-0.0032034,0.00044216,1e+05,20.007,30.676,4
0,-3.0358e-18,1.0842e-19,0.02497,0.090223,-0.0067689,0.00025047,1e+05,20.007,31.2,4
0,0,0,0.0222,0.071109,0.0054228,0.00016177,1e+05,20.006,31.724,4
-1.7347e-18,0,0,0.019739,0.052911,0.01715,0.00012867,1e+05,20.006,32,4
0,6.5052e-19,0,0.013589,-0.072581,0.08043,3.3187e-05,1e+05,20.006,33.6,2.4
0,1.5179e-18,1.7347e-18,0.012006,-0.064856,0.079228,3.0552e-05,1e+05,20.005,33.876,2.4
0,-1.5179e-18,0,0.008697,-0.056658,0.07201,2.7371e-05,1e+05,20.005,34.4,2.4
-8.6736e-19,-6.5052e-19,8.6736e-19,0.0054235,-0.055502,0.056642,2.5012e-05,1e+05,20.004,34.924,2.4
0,0,0,0.0040971,-0.055724,0.04577,2.3612e-05,1e+05,20.004,35.2,2.4
0,6.5052e-19,0,0.012435,-0.070874,0.079365,2.8712e-05,1e+05,20.005,33.6,2.6763
0,-1.5179e-18,-3.0358e-18,0.011198,-0.065372,0.078456,2.7054e-05,1e+05,20.005,33.876,2.6763
-8.6736e-19,8.6736e-19,-4.3368e-19,0.0081434,-0.06235,0.072544,2.4863e-05,1e+05,20.005,34.4,2.6763
-1.7347e-18,8.6736e-19,-1.5179e-18,0.0045564,-0.065981,0.058458,2.2809e-05,1e+05,20.004,34.924,2.6763
0,-8.6736e-19,-8.6736e-19,0.0030114,-0.067703,0.047797,2.1656e-05,1e+05,20.004,35.2,2.6763
8.6736e-19,-6.5052e-19,-2.1684e-18,0.011116,-0.060261,0.077274,3.2144e-05,1e+05,20.005,33.6,3.2
8.6736e-19,8.6736e-19,0,0.010513,-0.060445,0.077391,3.012e-05,1e+05,20.005,33.876,3.2
0,8.6736e-19,1.301e-18,0.0075247,-0.069826,0.073027,2.6664e-05,1e+05,20.005,34.4,3.2
-1.7347e-18,1.5179e-18,1.5179e-18,0.0026844,-0.084668,0.060048,2.3179e-05,1e+05,20.004,34.924,3.2
0,0,0,0.00037372,-0.090241,0.049631,2.1468e-05,1e+05,20.004,35.2,3.2
-8.6736e-19,0,-8.6736e-19,0.012082,-0.048302,0.072048,3.3144e-05,1e+05,20.005,33.6,3.7237
0,-1.5179e-18,0,0.011519,-0.054668,0.073398,3.1062e-05,1e+05,20.005,33.876,3.7237
1.7347e-18,-1.5179e-18,0,0.0079449,-0.076274,0.070089,2.7382e-05,1e+05,20.004,34.4,3.7237
0,-1.5179e-18,8.6736e-19,0.0016301,-0.1013,0.057857,2.3161e-05,1e+05,20.004,34.924,3.7237
-1.7347e-18,0,0,-0.0016454,-0.1102,0.047994,2.1121e-05,1e+05,20.004,35.2,3.7237
0,0,-1.301e-18,0.013499,-0.039775,0.06681,3.9169e-05,1e+05,20.005,33.6,4
-8.6736e-19,0,1.7347e-18,0.012555,-0.049816,0.068738,3.4886e-05,1e+05,20.005,33.876,4
0,0,0,0.0083006,-0.077876,0.06631,2.978e-05,1e+05,20.004,34.4,4
0,1.5179e-18,-6.5052e-19,0.0012275,-0.10756,0.055019,2.4918e-05,1e+05,20.004,34.924,4
-1.7347e-18,-1.301e-18,8.6736e-19,-0.002545,-0.11777,0.045762,2.2744e-05,1e+05,20.004,35.2,4
-8.6736e-19,0,1.7347e-18,0.013405,-0.040944,0.066998,2.9857e-05,1e+05,20.005,33.6,4
0,-8.6736e-19,8.6736e-19,0.012442,-0.050765,0.06887,2.8946e-05,1e+05,20.005,33.876,4
0,1.5179e-18,0,0.0082087,-0.078539,0.066344,2.5661e-05,1e+05,20.004,34.4,4
-1.7347e-18,0,-1.5179e-18,0.0012253,-0.10809,0.055013,2.194e-05,1e+05,20.004,34.924,4
-1.7347e-18,3.0358e-18,-1.5179e-18,-0.0024938,-0.11826,0.045777,1.9693e-05,1e+05,20.004,35.2,4
0,0,0,0.015344,-0.033471,0.060081,3.6405e-05,1e+05,20.005,33.6,4.2763
8.6736e-19,0,0,0.013796,-0.046532,0.062479,3.4818e-05,1e+05,20.005,33.876,4.2763
0,1.5179e-18,1.7347e-18,0.0087076,-0.079976,0.061069,3.0776e-05,1e+05,20.004,34.4,4.2763
-1.7347e-18,-1.5179e-18,8.6736e-19,0.0010699,-0.1135,0.051176,2.6275e-05,1e+05,20.004,34.924,4.2763
1.7347e-18,0,-8.6736e-19,-0.0030534,-0.12464,0.042799,2.3708e-05,1e+05,20.004,35.2,4.2763
1.0842e-19,4.3368e-19,0,0.018216,-0.019308,0.042375,3.6268e-05,1e+05,20.005,33.6,4.8
0,0,0,0.015231,-0.0373,0.045447,3.3761e-05,1e+05,20.004,33.876,4.8
0,-1.5179e-18,-1.7347e-18,0.0085628,-0.079279,0.046953,2.9217e-05,1e+05,20.004,34.4,4.8
1.7347e-18,0,4.3368e-19,0.00054461,-0.11923,0.04134,2.4991e-05,1e+05,20.004,34.924,4.8
-1.7347e-18,1.5179e-18,4.3368e-19,-0.0037088,-0.13224,0.035604,2.2825e-05,1e+05,20.003,35.2,4.8
-2.1684e-19,2.1684e-19,8.6736e-19,0.018346,-0.0044116,0.019932,4.2838e-05,1e+05,20.005,33.6,5.3237
-2.1684e-19,3.7947e-19,0,0.014571,-0.02462,0.023827,3.9194e-05,1e+05,20.004,33.876,5.3237
1.7347e-18,-1.5179e-18,0,0.0077219,-0.072187,0.028995,3.2819e-05,1e+05,20.004,34.4,5.3237
0,1.5179e-18,0,0.0010022,-0.11811,0.028911,2.7576e-05,1e+05,20.004,34.924,5.3237
-3.4694e-18,-3.0358e-18,-4.3368e-19,-0.0023952,-0.13343,0.026789,2.515e-05,1e+05,20.003,35.2,5.3237
0,0,0,0.016742,0.0036445,0.0074676,3.8917e-05,1e+05,20.004,33.6,5.6
-1.0842e-19,-5.421e-19,0,0.013076,-0.016427,0.011655,3.5043e-05,1e+05,20.004,33.876,5.6
0,0,0,0.0071166,-0.065503,0.018286,2.8818e-05,1e+05,20.004,34.4,5.6
-1.7347e-18,0,0,0.0019724,-0.11419,0.021157,2.3948e-05,1e+05,20.003,34.924,5.6
3.4694e-18,2.9951e-18,0,-0.00058719,-0.13084,0.021272,2.1773e-05,1e+05,20.003,35.2,5.6
0,-1.301e-18,0,0.022756,0.094826,0.0058484,0.00021099,1e+05,20.007,30.4,4
0,0,0,0.024437,0.096712,-0.0033788,0.00010955,1e+05,20.007,30.676,4
0,-1.4095e-18,0,0.025354,0.090736,-0.0068577,4.385e-05,1e+05,20.007,31.2,4
0,0,0,0.022375,0.068375,0.0053598,4.6459e-05,1e+05,20.006,31.724,4
0,0,2.1684e-19,0.019746,0.052738,0.017131,3.3933e-05,1e+05,20.006,32,4
1.7347e-18,-1.5179e-18,-8.6736e-19,0.021155,0.081214,0.0010128,0.00013147,1e+05,20.007,30.4,4.2763
0,-1.5179e-18,0,0.022913,0.090028,-0.0061473,8.1902e-05,1e+05,20.007,30.676,4.2763
-3.4694e-18,3.0358e-18,0,0.023841,0.095612,-0.0094308,3.9498e-05,1e+05,20.007,31.2,4.2763
-1.7347e-18,-1.4908e-18,0,0.021224,0.081286,-5.5058e-06,4.519e-05,1e+05,20.006,31.724,4.2763
1.7347e-18,-1.5179e-18,-2.1684e-19,0.019146,0.067706,0.0092406,3.8348e-05,1e+05,20.006,32,4.2763
1.7347e-18,0,8.6736e-19,0.016941,0.06764,0.0075896,0.00019033,1e+05,20.007,30.4,4.8
0,1.5179e-18,-8.6736e-19,0.01741,0.082196,-0.00017523,0.00010383,1e+05,20.007,30.676,4.8
0,0,0,0.017585,0.10078,-0.0075817,5.093e-05,1e+05,20.007,31.2,4.8
1.7347e-18,1.5043e-18,-2.1684e-19,0.01693,0.099525,-0.0051002,5.3716e-05,1e+05,20.006,31.724,4.8
0,-1.4637e-18,-4.3368e-19,0.016929,0.09097,-0.00021126,5.0763e-05,1e+05,20.006,32,4.8
-1.7347e-18,0,0,0.011796,0.056006,0.020516,0.00021199,1e+05,20.007,30.4,5.3237
0,-1.5179e-18,0,0.010174,0.072831,0.013255,0.00012502,1e+05,20.007,30.676,5.3237
1.7347e-18,1.4637e-18,-2.1684e-19,0.0094368,0.097674,0.0025262,6.9821e-05,1e+05,20.006,31.2,5.3237
3.4694e-18,0,-2.1684e-19,0.011707,0.10634,-0.0032787,6.5562e-05,1e+05,20.006,31.724,5.3237
-1.7347e-18,-1.4637e-18,-4.3368e-19,0.014172,0.10307,-0.0038203,6.6212e-05,1e+05,20.006,32,5.3237
0,-1.5179e-18,-8.6736e-19,0.0090469,0.046964,0.03241,0.00022444,1e+05,20.007,30.4,5.6
1.7347e-18,0,-4.3368e-19,0.0065478,0.06564,0.024201,0.00013395,1e+05,20.007,30.676,5.6
0,-2.9816e-18,0,0.0054129,0.093399,0.010225,7.3886e-05,1e+05,20.006,31.2,5.6
1.7347e-18,1.4976e-18,0,0.0088351,0.10593,7.7488e-05,6.5588e-05,1e+05,20.006,31.724,5.6
1.7347e-18,-1.4637e-18,0,0.012194,0.10464,-0.0031014,6.6598e-05,1e+05,20.006,32,5.6
0,-7.5216e-19,2.1684e-19,0.020152,0.052968,0.014974,4.7168e-05,1e+05,20.006,32,4
8.6736e-19,0,0,0.017803,0.032643,0.026949,4.0804e-05,1e+05,20.006,32.276,4
2.1684e-19,-5.421e-20,-6.5052e-19,0.015061,-0.0032603,0.048093,3.6582e-05,1e+05,20.006,32.8,4
0,0,0,0.013952,-0.029116,0.062543,3.1743e-05,1e+05,20.005,33.324,4
0,-7.5894e-19,-8.6736e-19,0.013459,-0.040057,0.066784,3.1933e-05,1e+05,20.005,33.6,4
0,0,-4.3368e-19,0.019498,0.06792,0.0089537,4.7748e-05,1e+05,20.006,32,4.2763
0,0,-8.6736e-19,0.017973,0.049043,0.019665,4.5095e-05,1e+05,20.006,32.276,4.2763
0,1.0842e-19,-1.0842e-18,0.016726,0.011836,0.040207,4.239e-05,1e+05,20.006,32.8,4.2763
1.0842e-19,-3.7947e-19,0,0.016107,-0.018638,0.05526,3.8159e-05,1e+05,20.005,33.324,4.2763
4.3368e-19,0,0,0.015323,-0.032553,0.060053,3.759e-05,1e+05,20.005,33.6,4.2763
0,-2.9816e-18,-4.3368e-19,0.017113,0.090951,-1.0318e-05,5.4267e-05,1e+05,20.006,32,4.8
-1.7347e-18,0,0,0.01817,0.076209,0.0070073,5.1857e-05,1e+05,20.006,32.276,4.8
0,6.5052e-19,0,0.020322,0.038834,0.023457,4.5579e-05,1e+05,20.005,32.8,4.8
0,0,-4.3368e-19,0.019919,0.00076043,0.037352,3.8862e-05,1e+05,20.005,33.324,4.8
-1.0842e-19,0,-1.7347e-18,0.018072,-0.01824,0.042305,3.6717e-05,1e+05,20.005,33.6,4.8
0,0,0,0.014157,0.1027,-0.0035994,6.6192e-05,1e+05,20.006,32,5.3237
0,-1.5179e-18,0,0.017714,0.09335,-0.0020076,6.2868e-05,1e+05,20.006,32.276,5.3237
0,-6.5052e-19,4.3368e-19,0.022042,0.059612,0.0056577,5.4979e-05,1e+05,20.005,32.8,5.3237
0,8.6736e-19,0,0.020947,0.018645,0.015238,4.6657e-05,1e+05,20.005,33.324,5.3237
-4.3368e-19,0,8.6736e-19,0.018181,-0.0030437,0.019876,4.3145e-05,1e+05,20.005,33.6,5.3237
0,0,0,0.012087,0.10415,-0.0031751,6.4311e-05,1e+05,20.006,32,5.6
0,0,0,0.016348,0.09735,-0.0046388,6.0822e-05,1e+05,20.005,32.276,5.6
0,-6.5052e-19,4.3368e-19,0.020971,0.066576,-0.0027946,5.196e-05,1e+05,20.005,32.8,5.6
8.6736e-19,6.5052e-19,0,0.01948,0.02674,0.0033441,4.2965e-05,1e+05,20.005,33.324,5.6
0,0,-8.6736e-19,0.01659,0.0051793,0.0074702,3.8877e-05,1e+05,20.004,33.6,5.6
0,7.5894e-19,-7.5894e-19,0.015078,-0.040408,0.05693,0.00011366,1e+05,20.007,32,2.4
0,0,7.5894e-19,0.015553,-0.060057,0.062756,8.5659e-05,1e+05,20.007,32.276,2.4
-1.7347e-18,0,-2.9274e-18,0.01604,-0.080471,0.073142,5.3723e-05,1e+05,20.006,32.8,2.4
0,3.0358e-18,-8.6736e-19,0.014841,-0.078684,0.079415,3.7812e-05,1e+05,20.006,33.324,2.4
8.6736e-19,-1.5179e-18,8.6736e-19,0.013673,-0.07205,0.080228,3.4267e-05,1e+05,20.006,33.6,2.4
0,0,-7.0473e-19,0.016161,-0.031236,0.051411,5.4133e-05,1e+05,20.007,32,2.6763
0,-7.5894e-19,-7.5894e-19,0.015824,-0.050354,0.058837,4.5206e-05,1e+05,20.007,32.276,2.6763
0,1.5179e-18,-1.5179e-18,0.015018,-0.072533,0.071125,3.5925e-05,1e+05,20.006,32.8,2.6763
0,0,-3.0358e-18,0.013515,-0.074535,0.078154,3.0716e-05,1e+05,20.006,33.324,2.6763
0,6.5052e-19,4.3368e-19,0.012547,-0.070198,0.079209,2.8888e-05,1e+05,20.005,33.6,2.6763
8.6736e-19,0,-7.3184e-19,0.018793,0.0020703,0.03803,5.8704e-05,1e+05,20.007,32,3.2
-3.2526e-19,-5.9631e-19,0,0.016804,-0.01813,0.048324,4.9778e-05,1e+05,20.006,32.276,3.2
0,0,1.5179e-18,0.013643,-0.046397,0.06496,3.962e-05,1e+05,20.006,32.8,3.2
0,-1.5179e-18,-2.6021e-18,0.011799,-0.057897,0.074892,3.4482e-05,1e+05,20.005,33.324,3.2
8.6736e-19,0,0,0.01127,-0.059404,0.077126,3.1781e-05,1e+05,20.005,33.6,3.2
-8.6736e-19,7.5894e-19,-4.3368e-19,0.020327,0.033174,0.022838,5.3771e-05,1e+05,20.006,32,3.7237
-8.6736e-19,0,-1.0842e-18,0.017624,0.013391,0.0347,4.833e-05,1e+05,20.006,32.276,3.7237
-1.0842e-19,0,-1.5179e-18,0.014007,-0.019503,0.054912,3.9263e-05,1e+05,20.006,32.8,3.7237
0,7.5894e-19,0,0.012522,-0.040077,0.068226,3.5246e-05,1e+05,20.005,33.324,3.7237
0,6.5052e-19,-1.7347e-18,0.012195,-0.047412,0.072002,3.1768e-05,1e+05,20.005,33.6,3.7237
0,0,0,0.020062,0.053014,0.014998,0.00012068,1e+05,20.006,32,4
0,7.5894e-19,-4.3368e-19,0.01778,0.03376,0.026888,9.6615e-05,1e+05,20.006,32.276,4
0,2.7105e-20,-8.6736e-19,0.015099,-0.0019404,0.047904,6.1146e-05,1e+05,20.006,32.8,4
0,0,0,0.014026,-0.028156,0.062325,4.3866e-05,1e+05,20.005,33.324,4
-4.3368e-19,0,0,0.013557,-0.03888,0.066597,3.6581e-05,1e+05,20.005,33.6,4
0,-6.0715e-18,-1.301e-18,-0.048032,0.18784,0.049252,0.0017316,1e+05,19.695,28.8,4
-1.7347e-18,-3.4694e-18,-1.7347e-18,-0.046487,0.18278,0.043579,0.001388,1e+05,19.784,29.076,4
0,-2.6021e-18,0,-0.028648,0.16749,0.025253,0.00091877,1e+05,19.929,29.6,4
0,-1.7347e-18,0,0.010171,0.12491,0.0037691,0.00048415,1e+05,20.007,30.124,4
-1.7347e-18,-1.4095e-18,-8.6736e-19,0.035161,0.095839,-0.0075677,0.00042615,1e+05,20.007,30.4,4
0,1.7347e-18,0,-0.041889,0.12401,0.091487,0.000343,1e+05,19.713,28.8,4.2763
0,-3.4694e-18,8.6736e-19,-0.038276,0.12232,0.075379,0.00024825,1e+05,19.797,29.076,4.2763
0,1.7347e-18,0,-0.02307,0.1157,0.040913,0.00011894,1e+05,19.933,29.6,4.2763
0,1.7347e-18,0,0.0093181,0.097916,0.0099108,6.4227e-05,1e+05,20.007,30.124,4.2763
0,-3.0358e-18,8.6736e-19,0.034596,0.081961,-0.0018236,0.00045131,1e+05,20.007,30.4,4.2763
0,0,-8.6736e-19,-0.032336,0.087957,0.10437,0.00041256,1e+05,19.745,28.8,4.8
-1.7347e-18,0,1.7347e-18,-0.025735,0.084562,0.088042,0.00023207,1e+05,19.819,29.076,4.8
0,-1.301e-18,0,-0.012532,0.075197,0.052873,0.00012802,1e+05,19.941,29.6,4.8
0,8.6736e-19,0,0.0087644,0.072131,0.020674,0.00015237,1e+05,20.007,30.124,4.8
-1.7347e-18,0,0,0.029485,0.068035,0.0083096,0.0004553,1e+05,20.007,30.4,4.8
0,2.6021e-18,1.7347e-18,-0.030288,0.085838,0.083609,0.00051646,1e+05,19.773,28.8,5.3237
0,-8.6736e-19,1.7347e-18,-0.022466,0.079538,0.07544,0.00034358,1e+05,19.839,29.076,5.3237
0,4.3368e-19,8.6736e-19,-0.0081013,0.06267,0.052776,0.00020722,1e+05,19.948,29.6,5.3237
0,4.3368e-19,8.6736e-19,0.007276,0.056836,0.029649,0.00019766,1e+05,20.006,30.124,5.3237
0,2.2768e-18,0,0.022524,0.056258,0.020844,0.0004205,1e+05,20.007,30.4,5.3237
0,0,8.6736e-19,-0.036119,0.066321,0.10388,0.00049543,1e+05,19.785,28.8,5.6
8.6736e-19,0,1.7347e-18,-0.027144,0.062206,0.091495,0.00035397,1e+05,19.848,29.076,5.6
-8.6736e-19,1.7347e-18,0,-0.010376,0.048727,0.066361,0.00027524,1e+05,19.951,29.6,5.6
-8.6736e-19,1.0842e-18,8.6736e-19,0.005107,0.045516,0.043179,0.00024622,1e+05,20.006,30.124,5.6
0,-7.5894e-19,8.6736e-19,0.018773,0.047086,0.033433,0.00040442,1e+05,20.007,30.4,5.6
